filename,label
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2815.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2816.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2817.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2818.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2819.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2820.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2821.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2822.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2823.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2824.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2825.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2826.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2827.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2828.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2829.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2830.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2831.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2832.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2833.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2834.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2835.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2836.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2837.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2838.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2839.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2840.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2841.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2842.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2843.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2844.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2845.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2846.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2847.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2848.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2849.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2850.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2851.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2852.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2853.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2854.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2855.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2856.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2857.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2858.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2859.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2860.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2861.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2862.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2863.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2864.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2865.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2866.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2867.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2868.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2869.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2870.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2871.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2872.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2873.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2874.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2875.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2876.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2877.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2878.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2879.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2880.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2881.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2882.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2883.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2884.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2885.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2886.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2887.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2888.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2889.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2890.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2891.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2892.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2893.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2894.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2895.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2896.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2897.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2898.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2899.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2900.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2901.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2902.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2903.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2904.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2905.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2906.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2907.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2908.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2909.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2910.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2911.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2912.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2913.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2914.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2915.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2916.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2917.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2918.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2919.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2920.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2921.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2922.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2923.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2924.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2925.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2926.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2927.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2928.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2929.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2930.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2931.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2932.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2933.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2934.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2935.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2936.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2937.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2938.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2939.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2940.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2941.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2942.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2943.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2944.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2945.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2946.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2947.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2948.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2949.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2950.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2951.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2952.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2953.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2954.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2955.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2956.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2957.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2958.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2959.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2960.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2961.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2962.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2963.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2964.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2965.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2966.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2967.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2968.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2969.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2970.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2971.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2972.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2973.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2974.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2975.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2976.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2977.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2978.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2979.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2980.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2981.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2982.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2983.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2984.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2985.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2986.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2987.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2988.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2989.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2990.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2991.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2992.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2993.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2994.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2995.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2996.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2997.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2998.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_2999.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3000.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3001.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3002.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3003.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3004.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3005.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3006.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3007.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3008.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3009.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3010.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3011.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3012.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3013.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3014.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_3015.jpg,dancing
